ID;Consommation;Annee;Mois;Jour;Creneau;JourSem;NumSem;temp;cover;hum;dummyJF;vacances_zone_a;vacances_zone_b;vacances_zone_c;nb_zones
2017-03-07-00;46063605264;2017;3;7;0;mardi;10;7,205405405;93,84615385;75;0;0;0;0;0
2017-03-07-03;42688326656;2017;3;7;3;mardi;10;6,805405405;90,66666667;77,57894737;0;0;0;0;0
2017-03-07-06;51256660419;2017;3;7;6;mardi;10;6,262162162;91,25;80,18421053;0;0;0;0;0
2017-03-07-09;54346792748;2017;3;7;9;mardi;10;7,783783784;92,75862069;76,34210526;0;0;0;0;0
2017-03-07-12;53457557876;2017;3;7;12;mardi;10;9,42972973;89,19354839;69,05263158;0;0;0;0;0
2017-03-07-15;49563872875;2017;3;7;15;mardi;10;9,708108108;90,2;70,89473684;0;0;0;0;0
2017-03-07-18;53195603694;2017;3;7;18;mardi;10;7,964864865;92,31034483;79,07894737;0;0;0;0;0
2017-03-07-21;49629332662;2017;3;7;21;mardi;10;6,8;93;83,94736842;0;0;0;0;0
2017-03-08-00;45996435157;2017;3;8;0;mercredi;10;6,308108108;90;87,36842105;0;0;0;0;0
2017-03-08-03;42466883958;2017;3;8;3;mercredi;10;6,381081081;84,88461538;88,02631579;0;0;0;0;0
2017-03-08-06;50891727088;2017;3;8;6;mercredi;10;6,737837838;86,4375;87,64864865;0;0;0;0;0
2017-03-08-09;54045845608;2017;3;8;9;mercredi;10;9,52972973;90;82,71052632;0;0;0;0;0
2017-03-08-12;52770966940;2017;3;8;12;mercredi;10;12,11052632;91,4516129;77,2972973;0;0;0;0;0
2017-03-08-15;48544341785;2017;3;8;15;mercredi;10;12,77368421;91,80645161;76,24324324;0;0;0;0;0
2017-03-08-18;51132154841;2017;3;8;18;mercredi;10;11,54736842;95,9;81,7027027;0;0;0;0;0
2017-03-08-21;46765972466;2017;3;8;21;mercredi;10;10,83421053;97,15384615;85,27027027;0;0;0;0;0
2017-03-09-00;42833531219;2017;3;9;0;jeudi;10;10,33947368;99,17391304;86,05405405;0;0;0;0;0
2017-03-09-03;38793127601;2017;3;9;3;jeudi;10;9,581578947;95;88,08108108;0;0;0;0;0
2017-03-09-06;47228323018;2017;3;9;6;jeudi;10;9,197368421;94,86206897;88,13513514;0;0;0;0;0
2017-03-09-09;49828472222;2017;3;9;9;jeudi;10;11,52631579;95,03448276;81,32432432;0;0;0;0;0
2017-03-09-12;48032559154;2017;3;9;12;jeudi;10;13,85789474;93,54166667;73,10810811;0;0;0;0;0
2017-03-09-15;43468730080;2017;3;9;15;jeudi;10;14,89473684;94,77272727;68,78378378;0;0;0;0;0
2017-03-09-18;47053014663;2017;3;9;18;jeudi;10;12,50789474;91,08;77;0;0;0;0;0
2017-03-09-21;44262574242;2017;3;9;21;jeudi;10;10,15526316;88,31578947;83,86486486;0;0;0;0;0
2017-03-10-00;40898274319;2017;3;10;0;vendredi;10;8,792105263;87,29411765;86,59459459;0;0;0;0;0
2017-03-10-03;37611755890;2017;3;10;3;vendredi;10;7,705263158;90,47619048;89,89189189;0;0;0;0;0
2017-03-10-06;46371294507;2017;3;10;6;vendredi;10;7,031578947;85,2;91,24324324;0;0;0;0;0
2017-03-10-09;47849952324;2017;3;10;9;vendredi;10;10,83421053;79,95454545;80,2972973;0;0;0;0;0
2017-03-10-12;44731246981;2017;3;10;12;vendredi;10;14,85526316;61;63,08108108;0;0;0;0;0
2017-03-10-15;39325268918;2017;3;10;15;vendredi;10;16,56578947;61,25;52,27027027;0;0;0;0;0
2017-03-10-18;43514772297;2017;3;10;18;vendredi;10;13,34594595;49,44444444;60,22222222;0;0;0;0;0
2017-03-10-21;42911839928;2017;3;10;21;vendredi;10;9,684210526;45,75;72,05405405;0;0;0;0;0
2017-03-11-00;39437642032;2017;3;11;0;samedi;10;7,834210526;48,75;77,37837838;0;0;0;0;0
2017-03-11-03;35264736563;2017;3;11;3;samedi;10;6,476315789;52,5;80,18918919;0;0;0;0;0
2017-03-11-06;38317735326;2017;3;11;6;samedi;10;5,721052632;58,82352941;80,54054054;0;0;0;0;0
2017-03-11-09;40069346608;2017;3;11;9;samedi;10;11,27105263;60,5;65,51351351;0;0;0;0;0
2017-03-11-12;37981137415;2017;3;11;12;samedi;10;16,81315789;63,07692308;47,02702703;0;0;0;0;0
2017-03-11-15;32931952094;2017;3;11;15;samedi;10;17,88684211;78,21428571;43,89189189;0;0;0;0;0
2017-03-11-18;38475507815;2017;3;11;18;samedi;10;13,66315789;88,125;59,89189189;0;0;0;0;0
2017-03-11-21;38917706544;2017;3;11;21;samedi;10;10,53947368;90;72,24324324;0;0;0;0;0
2017-03-12-00;36974234426;2017;3;12;0;dimanche;11;8,907894737;93,6;77,97297297;0;0;0;0;0
2017-03-12-03;31831646637;2017;3;12;3;dimanche;11;8,094736842;93,125;82,64864865;0;0;0;0;0
2017-03-12-06;32818997550;2017;3;12;6;dimanche;11;7,660526316;95,89655172;86,13513514;0;0;0;0;0
2017-03-12-09;37743061737;2017;3;12;9;dimanche;11;10,70526316;93,39285714;78,10810811;0;0;0;0;0
2017-03-12-12;38165315706;2017;3;12;12;dimanche;11;13,09736842;93,57142857;70,51351351;0;0;0;0;0
2017-03-12-15;33208931460;2017;3;12;15;dimanche;11;13,52894737;93,7037037;68,16216216;0;0;0;0;0
2017-03-12-18;39668913040;2017;3;12;18;dimanche;11;11,21842105;89,64285714;78,56756757;0;0;0;0;0
2017-03-12-21;39820323009;2017;3;12;21;dimanche;11;9,684210526;86,2;82,81081081;0;0;0;0;0
2017-03-13-00;38136360274;2017;3;13;0;lundi;11;8,613157895;85,68181818;85,37837838;0;0;0;0;0
2017-03-13-03;35256767302;2017;3;13;3;lundi;11;7,755263158;84,41666667;87,83783784;0;0;0;0;0
2017-03-13-06;44472514565;2017;3;13;6;lundi;11;7,184210526;74,65217391;89,48648649;0;0;0;0;0
2017-03-13-09;46986897118;2017;3;13;9;lundi;11;10,53947368;73,6;78,02702703;0;0;0;0;0
2017-03-13-12;45051804812;2017;3;13;12;lundi;11;13,51842105;70,71428571;64,89189189;0;0;0;0;0
2017-03-13-15;40531626943;2017;3;13;15;lundi;11;14,53157895;71,38888889;58,56756757;0;0;0;0;0
2017-03-13-18;45106923030;2017;3;13;18;lundi;11;11,86315789;65,35714286;68,48648649;0;0;0;0;0
2017-03-13-21;43014442238;2017;3;13;21;lundi;11;9,207894737;54;79,02702703;0;0;0;0;0
2017-03-14-00;40175988757;2017;3;14;0;mardi;11;7,581578947;73,875;84,43243243;0;0;0;0;0
2017-03-14-03;37560085483;2017;3;14;3;mardi;11;6,273684211;64,1;87,62162162;0;0;0;0;0
2017-03-14-06;46599756257;2017;3;14;6;mardi;11;5,507894737;58,70588235;89,56756757;0;0;0;0;0
2017-03-14-09;47502770482;2017;3;14;9;mardi;11;9,934210526;83,0952381;78,75675676;0;0;0;0;0
2017-03-14-12;45020864005;2017;3;14;12;mardi;11;14,02894737;76,07142857;61,60526316;0;0;0;0;0
2017-03-14-15;40710293933;2017;3;14;15;mardi;11;15,11052632;84,11764706;56,86842105;0;0;0;0;0
2017-03-14-18;45336538790;2017;3;14;18;mardi;11;12,11842105;87,85714286;68,86842105;0;0;0;0;0
2017-03-14-21;42951546589;2017;3;14;21;mardi;11;9,394736842;69,16666667;78,84210526;0;0;0;0;0
2017-03-15-00;39534978172;2017;3;15;0;mercredi;11;8,305263158;88,63636364;82,57894737;0;0;0;0;0
2017-03-15-03;36280218767;2017;3;15;3;mercredi;11;7,560526316;73,78947368;84,94736842;0;0;0;0;0
2017-03-15-06;44747689261;2017;3;15;6;mercredi;11;6,807894737;78,81818182;86,68421053;0;0;0;0;0
2017-03-15-09;47049013409;2017;3;15;9;mercredi;11;10,78157895;82,2173913;75,5;0;0;0;0;0
2017-03-15-12;44928831398;2017;3;15;12;mercredi;11;14,12894737;81,36842105;63,94736842;0;0;0;0;0
2017-03-15-15;39865002462;2017;3;15;15;mercredi;11;15,49210526;65,73333333;58,92105263;0;0;0;0;0
2017-03-15-18;44190746983;2017;3;15;18;mercredi;11;12,82105263;61,14285714;67,34210526;0;0;0;0;0
2017-03-15-21;42402298762;2017;3;15;21;mercredi;11;9,663157895;39,42857143;78,63157895;0;0;0;0;0
2017-03-16-00;39576947085;2017;3;16;0;jeudi;11;7,631578947;33,5;83,73684211;0;0;0;0;0
2017-03-16-03;36739748219;2017;3;16;3;jeudi;11;6,171052632;28,71428571;88,13157895;0;0;0;0;0
2017-03-16-06;45349090186;2017;3;16;6;jeudi;11;4,942105263;47,5;89,97368421;0;0;0;0;0
2017-03-16-09;45055597451;2017;3;16;9;jeudi;11;11,38157895;22,28571429;72,63157895;0;0;0;0;0
2017-03-16-12;41966672680;2017;3;16;12;jeudi;11;16,82368421;21,45454545;54,36842105;0;0;0;0;0
2017-03-16-15;37260479640;2017;3;16;15;jeudi;11;18,45526316;26,15384615;48,76315789;0;0;0;0;0
2017-03-16-18;41633336286;2017;3;16;18;jeudi;11;14,8;32;60,60526316;0;0;0;0;0
2017-03-16-21;40248572230;2017;3;16;21;jeudi;11;10,13947368;33,33333333;77,5;0;0;0;0;0
2017-03-17-00;37148814972;2017;3;17;0;vendredi;11;8,497368421;56;81,89473684;0;0;0;0;0
2017-03-17-03;34049045995;2017;3;17;3;vendredi;11;7,581578947;78,91666667;85,15789474;0;0;0;0;0
2017-03-17-06;42486445126;2017;3;17;6;vendredi;11;7,007894737;77,0952381;85,31578947;0;0;0;0;0
2017-03-17-09;44799131195;2017;3;17;9;vendredi;11;11,1972973;76,4;74,72972973;0;0;0;0;0
2017-03-17-12;43057085899;2017;3;17;12;vendredi;11;14,82105263;71,19047619;59,52631579;0;0;0;0;0
2017-03-17-15;38415524621;2017;3;17;15;vendredi;11;15,11315789;65,71428571;57,97368421;0;0;0;0;0
2017-03-17-18;42568256263;2017;3;17;18;vendredi;11;11,84736842;75,33333333;68,23684211;0;0;0;0;0
2017-03-17-21;41584517039;2017;3;17;21;vendredi;11;9,555263158;86,05263158;77,39473684;0;0;0;0;0
2017-03-18-00;37689781496;2017;3;18;0;samedi;11;8,789189189;93,68421053;81,45945946;0;0;0;0;0
2017-03-18-03;32889401407;2017;3;18;3;samedi;11;8,644736842;90,92592593;84,73684211;0;0;0;0;0
2017-03-18-06;35696696746;2017;3;18;6;samedi;11;8,626315789;95,03125;84,47368421;0;0;0;0;0
2017-03-18-09;41229314441;2017;3;18;9;samedi;11;10,42105263;97,96875;79,44736842;0;0;0;0;0
2017-03-18-12;41684872061;2017;3;18;12;samedi;11;12,02368421;97,5;75,63157895;0;0;0;0;0
2017-03-18-15;37002307217;2017;3;18;15;samedi;11;12,84210526;95,55555556;72,57894737;0;0;0;0;0
2017-03-18-18;40645447268;2017;3;18;18;samedi;11;11,70789474;97,11538462;78;0;0;0;0;0
2017-03-18-21;39751567362;2017;3;18;21;samedi;11;10,74473684;96,53846154;81,89473684;0;0;0;0;0
2017-03-19-00;36831079834;2017;3;19;0;dimanche;12;10,23947368;97,91666667;83,92105263;0;0;0;0;0
2017-03-19-03;31291480653;2017;3;19;3;dimanche;12;9,452631579;92,59259259;86,47368421;0;0;0;0;0
2017-03-19-06;32019051133;2017;3;19;6;dimanche;12;9,081081081;90,75;87,72972973;0;0;0;0;0
2017-03-19-09;36922784366;2017;3;19;9;dimanche;12;11,78684211;92,75862069;79,21052632;0;0;0;0;0
2017-03-19-12;37443206052;2017;3;19;12;dimanche;12;14,03947368;93,5;71,26315789;0;0;0;0;0
2017-03-19-15;32449591223;2017;3;19;15;dimanche;12;14,63684211;92,5;68,39473684;0;0;0;0;0
2017-03-19-18;38253952587;2017;3;19;18;dimanche;12;12,96578947;95,34482759;74,34210526;0;0;0;0;0
2017-03-19-21;38406339118;2017;3;19;21;dimanche;12;11,31315789;94,2;80,07894737;0;0;0;0;0
2017-03-20-00;36229580128;2017;3;20;0;lundi;12;10,55405405;97,30769231;83,13513514;0;0;0;0;0
2017-03-20-03;32849276512;2017;3;20;3;lundi;12;10,04324324;95,18518519;84,24324324;0;0;0;0;0
2017-03-20-06;41800931920;2017;3;20;6;lundi;12;9,718918919;97,1875;85,08108108;0;0;0;0;0
2017-03-20-09;46162909494;2017;3;20;9;lundi;12;11,52894737;98,4375;76,89473684;0;0;0;0;0
2017-03-20-12;46198520749;2017;3;20;12;lundi;12;13,30263158;97,1875;69,65789474;0;0;0;0;0
2017-03-20-15;42324475287;2017;3;20;15;lundi;12;13,87105263;92,4137931;67,57894737;0;0;0;0;0
2017-03-20-18;45450967592;2017;3;20;18;lundi;12;12,12894737;92,4137931;74;0;0;0;0;0
2017-03-20-21;42415786082;2017;3;20;21;lundi;12;10,77631579;89,25925926;81,52631579;0;0;0;0;0
2017-03-21-00;38574298014;2017;3;21;0;mardi;12;9,997368421;93,07692308;83,71052632;0;0;0;0;0
2017-03-21-03;34886208664;2017;3;21;3;mardi;12;9,3;93,21428571;84,60526316;0;0;0;0;0
2017-03-21-06;43402153800;2017;3;21;6;mardi;12;8,65;94,03225806;84,86842105;0;0;0;0;0
2017-03-21-09;47020086909;2017;3;21;9;mardi;12;10,47368421;93,14814815;75,39473684;0;0;0;0;0
2017-03-21-12;46541808733;2017;3;21;12;mardi;12;11,87368421;91,72413793;66,23684211;0;0;0;0;0
2017-03-21-15;42699495017;2017;3;21;15;mardi;12;11,48421053;87,85714286;64,97368421;0;0;0;0;0
2017-03-21-18;46357978854;2017;3;21;18;mardi;12;9,294736842;90,17857143;73,84210526;0;0;0;0;0
2017-03-21-21;44305890685;2017;3;21;21;mardi;12;7,292105263;88,69565217;82,18421053;0;0;0;0;0
2017-03-22-00;41137773524;2017;3;22;0;mercredi;12;6,257894737;87,8;85,42105263;0;0;0;0;0
2017-03-22-03;38161282526;2017;3;22;3;mercredi;12;5,607894737;91,11538462;88;0;0;0;0;0
2017-03-22-06;46403671424;2017;3;22;6;mercredi;12;5,118421053;89,18518519;89,31578947;0;0;0;0;0
2017-03-22-09;48753279644;2017;3;22;9;mercredi;12;8,578378378;83,69565217;77,16216216;0;0;0;0;0
2017-03-22-12;47594273857;2017;3;22;12;mercredi;12;11,11842105;83,26923077;64;0;0;0;0;0
2017-03-22-15;43854952438;2017;3;22;15;mercredi;12;11,45;85,96153846;62,36842105;0;0;0;0;0
2017-03-22-18;47488143856;2017;3;22;18;mercredi;12;9,565789474;92,72727273;72,15789474;0;0;0;0;0
2017-03-22-21;44710758724;2017;3;22;21;mercredi;12;7,463157895;90,72727273;83,84210526;0;0;0;0;0
2017-03-23-00;41653596277;2017;3;23;0;jeudi;12;6,857894737;95,66666667;86,23684211;0;0;0;0;0
2017-03-23-03;38237159480;2017;3;23;3;jeudi;12;6,347368421;93;87,86842105;0;0;0;0;0
2017-03-23-06;46370093115;2017;3;23;6;jeudi;12;6,242105263;93,4375;89,02631579;0;0;0;0;0
2017-03-23-09;49351974202;2017;3;23;9;jeudi;12;8,905263158;94,10714286;80,92105263;0;0;0;0;0
2017-03-23-12;48552715602;2017;3;23;12;jeudi;12;11,14473684;95,37037037;71,73684211;0;0;0;0;0
2017-03-23-15;44860400905;2017;3;23;15;jeudi;12;11,42368421;94,28571429;70,76315789;0;0;0;0;0
2017-03-23-18;47869571696;2017;3;23;18;jeudi;12;9,613157895;95,76923077;77,94736842;0;0;0;0;0
2017-03-23-21;45155363020;2017;3;23;21;jeudi;12;7,965789474;95,90909091;85,63157895;0;0;0;0;0
2017-03-24-00;41952744478;2017;3;24;0;vendredi;12;6,823684211;90,26315789;89,31578947;0;0;0;0;0
2017-03-24-03;38640049803;2017;3;24;3;vendredi;12;6,210526316;96,73913043;91,15789474;0;0;0;0;0
2017-03-24-06;47034918268;2017;3;24;6;vendredi;12;6,102631579;91,73076923;91,39473684;0;0;0;0;0
2017-03-24-09;50106756086;2017;3;24;9;vendredi;12;8,839473684;91,66666667;83,07894737;0;0;0;0;0
2017-03-24-12;48333639753;2017;3;24;12;vendredi;12;11,41052632;90,17857143;74,44736842;0;0;0;0;0
2017-03-24-15;43944294940;2017;3;24;15;vendredi;12;11,91578947;93,65384615;72,78947368;0;0;0;0;0
2017-03-24-18;46221322610;2017;3;24;18;vendredi;12;10,77105263;96,2962963;78,21052632;0;0;0;0;0
2017-03-24-21;44256464326;2017;3;24;21;vendredi;12;9,831578947;91,1;80,39473684;0;0;0;0;0
2017-03-25-00;40274443280;2017;3;25;0;samedi;12;9,171052632;95,11764706;82,13157895;0;0;0;0;0
2017-03-25-03;35422829564;2017;3;25;3;samedi;12;8,765789474;89,8;82,36842105;0;0;0;0;0
2017-03-25-06;38046027365;2017;3;25;6;samedi;12;8,555263158;90,5;82,42105263;0;0;0;0;0
2017-03-25-09;41615421056;2017;3;25;9;samedi;12;10,39210526;85;76,05263158;0;0;0;0;0
2017-03-25-12;40707193860;2017;3;25;12;samedi;12;12,69473684;82,22222222;66,42105263;0;0;0;0;0
2017-03-25-15;35637519098;2017;3;25;15;samedi;12;13,74473684;77,05882353;58,57894737;0;0;0;0;0
2017-03-25-18;39873478090;2017;3;25;18;samedi;12;11,71578947;76,17647059;62,94736842;0;0;0;0;0
2017-03-25-21;40511740378;2017;3;25;21;samedi;12;9,084210526;71;69,97368421;0;0;0;0;0
2017-03-26-00;39187242704;2017;3;26;0;dimanche;13;7,628947368;77,30769231;74,63157895;0;0;0;0;0
2017-03-26-03;34896687769;2017;3;26;3;dimanche;13;6,45;68,92857143;79;0;0;0;0;0
2017-03-26-06;34172764356;2017;3;26;6;dimanche;13;5,781578947;60;81,26315789;0;0;0;0;0
2017-03-26-09;37384022919;2017;3;26;9;dimanche;13;11,05526316;71,94444444;65,52631579;0;0;0;0;0
2017-03-26-12;36478380558;2017;3;26;12;dimanche;13;14,71578947;59,66666667;55,23684211;0;0;0;0;0
2017-03-26-15;29623198039;2017;3;26;15;dimanche;13;15,94473684;55,71428571;49,76315789;0;0;0;0;0
2017-03-26-18;33891105118;2017;3;26;18;dimanche;13;13,57105263;63,5;58,86842105;0;0;0;0;0
2017-03-26-21;38425441555;2017;3;26;21;dimanche;13;9,871052632;55,625;73,23684211;0;0;0;0;0
2017-03-27-00;36687700734;2017;3;27;0;lundi;13;8,289473684;63,33333333;77,57894737;0;0;0;0;0
2017-03-27-03;33711731808;2017;3;27;3;lundi;13;6,8;57,85714286;81,92105263;0;0;0;0;0
2017-03-27-06;43278175149;2017;3;27;6;lundi;13;6,471052632;48,75;82,68421053;0;0;0;0;0
2017-03-27-09;45016122602;2017;3;27;9;lundi;13;13;60,35714286;62,21052632;0;0;0;0;0
2017-03-27-12;42423707871;2017;3;27;12;lundi;13;16,37894737;56,42857143;52,26315789;0;0;0;0;0
2017-03-27-15;37011310582;2017;3;27;15;lundi;13;17,21621622;46,36363636;48,67567568;0;0;0;0;0
2017-03-27-18;38500015760;2017;3;27;18;lundi;13;14,25945946;57,66666667;58,94594595;0;0;0;0;0
2017-03-27-21;39770189451;2017;3;27;21;lundi;13;10,48918919;37,77777778;73,16216216;0;0;0;0;0
2017-03-28-00;36666917772;2017;3;28;0;mardi;13;8,648648649;62,5;80,21621622;0;0;0;0;0
2017-03-28-03;33226231338;2017;3;28;3;mardi;13;7,764864865;64,66666667;84,43243243;0;0;0;0;0
2017-03-28-06;42480751652;2017;3;28;6;mardi;13;7,337837838;72,25;85,89189189;0;0;0;0;0
2017-03-28-09;44401099323;2017;3;28;9;mardi;13;13,68378378;58,21428571;66,81081081;0;0;0;0;0
2017-03-28-12;42042722096;2017;3;28;12;mardi;13;16,88378378;55,3125;54,32432432;0;0;0;0;0
2017-03-28-15;37172087375;2017;3;28;15;mardi;13;17,54864865;64,72222222;50,64864865;0;0;0;0;0
2017-03-28-18;38452463943;2017;3;28;18;mardi;13;14,76052632;56,42857143;60,26315789;0;0;0;0;0
2017-03-28-21;39599240508;2017;3;28;21;mardi;13;11,06578947;42,77777778;74,10526316;0;0;0;0;0
2017-03-29-00;35994401039;2017;3;29;0;mercredi;13;9,205263158;45,625;79,89473684;0;0;0;0;0
2017-03-29-03;32626359571;2017;3;29;3;mercredi;13;8,052631579;36,66666667;82,71052632;0;0;0;0;0
2017-03-29-06;41608501187;2017;3;29;6;mercredi;13;7,828947368;72,85714286;83,42105263;0;0;0;0;0
2017-03-29-09;43897855988;2017;3;29;9;mercredi;13;14,65;69,41176471;63,31578947;0;0;0;0;0
2017-03-29-12;41444053618;2017;3;29;12;mercredi;13;18,46842105;71,66666667;49,07894737;0;0;0;0;0
2017-03-29-15;36190125932;2017;3;29;15;mercredi;13;19,56315789;61,78571429;45,05263158;0;0;0;0;0
2017-03-29-18;37237702890;2017;3;29;18;mercredi;13;16,63947368;59,09090909;52,47368421;0;0;0;0;0
2017-03-29-21;38261946834;2017;3;29;21;mercredi;13;12,48157895;54,5;67,21052632;0;0;0;0;0
2017-03-30-00;34731724576;2017;3;30;0;jeudi;13;10,6;35;73,56756757;0;0;0;0;0
2017-03-30-03;31093588820;2017;3;30;3;jeudi;13;9,073684211;15,625;77,68421053;0;0;0;0;0
2017-03-30-06;40006474385;2017;3;30;6;jeudi;13;8,481081081;60,90909091;79,48648649;0;0;0;0;0
2017-03-30-09;41588602595;2017;3;30;9;jeudi;13;16,01052632;55,83333333;58,26315789;0;0;0;0;0
2017-03-30-12;39589362645;2017;3;30;12;jeudi;13;20,44473684;61,78571429;45,28947368;0;0;0;0;0
2017-03-30-15;35073971263;2017;3;30;15;jeudi;13;21,36578947;52,08333333;41,31578947;0;0;0;0;0
2017-03-30-18;35954747307;2017;3;30;18;jeudi;13;17,79736842;65;51,57894737;0;0;0;0;0
2017-03-30-21;36913516804;2017;3;30;21;jeudi;13;13,63157895;81,42857143;63;0;0;0;0;0
2017-03-31-00;33098815525;2017;3;31;0;vendredi;13;12,18947368;86,25;66,76315789;0;0;0;0;0
2017-03-31-03;29138740772;2017;3;31;3;vendredi;13;11,58421053;88,125;67,78947368;0;0;0;0;0
2017-03-31-06;37578107574;2017;3;31;6;vendredi;13;10,83947368;88,95833333;73,5;0;0;0;0;0
2017-03-31-09;41190088031;2017;3;31;9;vendredi;13;14,65526316;85,41666667;63,84210526;0;0;0;0;0
2017-03-31-12;40094236524;2017;3;31;12;vendredi;13;16,93947368;81,66666667;57,68421053;0;0;0;0;0
2017-03-31-15;35246427533;2017;3;31;15;vendredi;13;16,94210526;86,04166667;57,39473684;0;0;0;0;0
2017-03-31-18;35941062526;2017;3;31;18;vendredi;13;13,74210526;91,2;69,42105263;0;0;0;0;0
2017-03-31-21;37323542731;2017;3;31;21;vendredi;13;11,48157895;94,4;77,92105263;0;0;0;0;0
2017-04-01-00;32933304875;2017;4;1;0;samedi;13;10,39210526;92,5862069;81,63157895;0;0;0;1;1
2017-04-01-03;27942035698;2017;4;1;3;samedi;13;9,305263158;95,33333333;83,81578947;0;0;0;1;1
2017-04-01-06;30920382503;2017;4;1;6;samedi;13;8,723684211;91,77419355;86,21052632;0;0;0;1;1
2017-04-01-09;36718136386;2017;4;1;9;samedi;13;11,09210526;89,03225806;77,05263158;0;0;0;1;1
2017-04-01-12;37509426940;2017;4;1;12;samedi;13;12,7027027;88,33333333;69,02702703;0;0;0;1;1
2017-04-01-15;32708843778;2017;4;1;15;samedi;13;12,58684211;85,90909091;69,63157895;0;0;0;1;1
2017-04-01-18;34383585430;2017;4;1;18;samedi;13;10,76578947;90,55555556;77,65789474;0;0;0;1;1
2017-04-01-21;36836760765;2017;4;1;21;samedi;13;9,307894737;93,91304348;84,05263158;0;0;0;1;1
2017-04-02-00;34076878607;2017;4;2;0;dimanche;14;8,423684211;96,6;88,15789474;0;0;0;1;1
2017-04-02-03;28782260290;2017;4;2;3;dimanche;14;8,073684211;91,76923077;89,73684211;0;0;0;1;1
2017-04-02-06;29931175397;2017;4;2;6;dimanche;14;7,802631579;88,78125;90,57894737;0;0;0;1;1
2017-04-02-09;35133918585;2017;4;2;9;dimanche;14;10,91842105;88,62068966;79,34210526;0;0;0;1;1
2017-04-02-12;35455142850;2017;4;2;12;dimanche;14;13,19473684;81,48148148;68,63157895;0;0;0;1;1
2017-04-02-15;29781864152;2017;4;2;15;dimanche;14;14,07368421;81,04166667;63,15789474;0;0;0;1;1
2017-04-02-18;33019703250;2017;4;2;18;dimanche;14;12,33684211;84,25;70,31578947;0;0;0;1;1
2017-04-02-21;36470986691;2017;4;2;21;dimanche;14;10,02368421;86,875;80,71052632;0;0;0;1;1
2017-04-03-00;34513426967;2017;4;3;0;lundi;14;8,542105263;73,46666667;85,34210526;0;0;0;1;1
2017-04-03-03;31556741095;2017;4;3;3;lundi;14;7,523684211;59,07142857;86,97368421;0;0;0;1;1
2017-04-03-06;40872892726;2017;4;3;6;lundi;14;6,910526316;52,42105263;87,78947368;0;0;0;1;1
2017-04-03-09;43400626479;2017;4;3;9;lundi;14;13,01842105;46,77777778;71,63157895;0;0;0;1;1
2017-04-03-12;41052995536;2017;4;3;12;lundi;14;17,03421053;40;53,78947368;0;0;0;1;1
2017-04-03-15;35907437538;2017;4;3;15;lundi;14;17,64210526;64,61538462;51,5;0;0;0;1;1
2017-04-03-18;36769753418;2017;4;3;18;lundi;14;15,04210526;56,5;60,15789474;0;0;0;1;1
2017-04-03-21;38054147424;2017;4;3;21;lundi;14;12,2;82,66666667;68,44736842;0;0;0;1;1
2017-04-04-00;34496591322;2017;4;4;0;mardi;14;10,10526316;73,92857143;76,47368421;0;0;0;1;1
2017-04-04-03;31085024293;2017;4;4;3;mardi;14;8,994736842;77,64705882;79,68421053;0;0;0;1;1
2017-04-04-06;39722906015;2017;4;4;6;mardi;14;8,552631579;77,43478261;82,23684211;0;0;0;1;1
2017-04-04-09;42849800225;2017;4;4;9;mardi;14;13,62105263;77,82608696;65,39473684;0;0;0;1;1
2017-04-04-12;41811058838;2017;4;4;12;mardi;14;16,23947368;80,2173913;55,07894737;0;0;0;1;1
2017-04-04-15;37547394718;2017;4;4;15;mardi;14;15,95;84,65517241;55,36842105;0;0;0;1;1
2017-04-04-18;38332226380;2017;4;4;18;mardi;14;13,85526316;87,27272727;62,39473684;0;0;0;1;1
2017-04-04-21;39034261075;2017;4;4;21;mardi;14;11,46578947;88,69565217;72,05263158;0;0;0;1;1
2017-04-05-00;35300440730;2017;4;5;0;mercredi;14;10,01052632;88,94736842;78,71052632;0;0;0;1;1
2017-04-05-03;31637057927;2017;4;5;3;mercredi;14;9;82,91666667;82,02631579;0;0;0;1;1
2017-04-05-06;40011440893;2017;4;5;6;mercredi;14;8,65;85,4;83,26315789;0;0;0;1;1
2017-04-05-09;43659405546;2017;4;5;9;mercredi;14;12,30526316;75,625;69,55263158;0;0;0;1;1
2017-04-05-12;42297726267;2017;4;5;12;mercredi;14;14,82631579;78,63636364;56,34210526;0;0;0;1;1
2017-04-05-15;37566591451;2017;4;5;15;mercredi;14;15,28947368;75,22727273;51,63157895;0;0;0;1;1
2017-04-05-18;38388549883;2017;4;5;18;mercredi;14;13,06578947;71,94444444;58,05263158;0;0;0;1;1
2017-04-05-21;39650988592;2017;4;5;21;mercredi;14;10,16842105;78,21428571;69,86842105;0;0;0;1;1
2017-04-06-00;36247499866;2017;4;6;0;jeudi;14;8,881578947;64,61538462;75;0;0;0;1;1
2017-04-06-03;32974549494;2017;4;6;3;jeudi;14;7,310526316;61;79,73684211;0;0;0;1;1
2017-04-06-06;41668291572;2017;4;6;6;jeudi;14;6,615789474;52,21052632;81,63157895;0;0;0;1;1
